timestamp,face
2025-04-08 11:22:21.600,happy5
2025-04-08 11:22:26.578,relax5
2025-04-08 11:22:31.577,sadness5
2025-04-08 11:22:36.581,relax5
2025-04-08 11:22:46.575,sadness5
2025-04-08 11:22:51.583,relax5
2025-04-08 11:23:01.584,relax5
2025-04-08 11:23:11.577,relax5
2025-04-08 11:23:16.574,anger5
2025-04-08 11:23:21.586,sadness5
2025-04-08 11:23:31.578,sadness5
2025-04-08 11:23:36.579,anger5
2025-04-08 11:23:41.576,sadness5
2025-04-08 11:23:46.580,happy5
2025-04-08 11:23:51.574,relax5
2025-04-08 11:24:01.589,relax5
2025-04-08 11:24:11.579,happy5
2025-04-08 11:24:16.584,relax5
2025-04-08 11:24:21.575,happy5
2025-04-08 11:24:26.581,relax5
2025-04-08 11:24:36.590,sadness5
2025-04-08 11:24:46.578,sadness5
2025-04-08 11:24:56.579,anger5
2025-04-08 11:25:01.679,sadness5
2025-04-08 11:25:11.585,sadness5
2025-04-08 11:25:16.581,anger5
2025-04-08 11:25:21.586,sadness5
2025-04-08 11:25:26.576,anger5
2025-04-08 11:25:31.579,sadness5
2025-04-08 11:25:41.581,sadness5
2025-04-08 11:25:46.575,happy5
2025-04-08 11:25:51.583,relax5
2025-04-08 11:25:56.593,happy5
2025-04-08 11:26:01.599,anger5
2025-04-08 11:26:06.591,sadness5
2025-04-08 11:26:16.578,sadness5
2025-04-08 11:26:21.585,happy5
2025-04-08 11:26:26.577,relax5
2025-04-08 11:26:36.579,relax5
2025-04-08 11:26:46.580,relax5
2025-04-08 11:26:56.579,relax5
2025-04-08 11:27:01.581,sadness5
2025-04-08 11:27:06.583,relax5
2025-04-08 11:27:16.576,relax5
2025-04-08 11:27:26.575,relax5
2025-04-08 11:27:36.579,relax5
2025-04-08 11:27:46.581,relax5
2025-04-08 11:27:51.578,happy5
2025-04-08 11:27:56.581,relax5
2025-04-08 11:28:01.574,happy5
2025-04-08 11:28:06.576,relax5
2025-04-08 11:28:16.581,relax5
2025-04-08 11:28:21.572,sadness5
2025-04-08 11:28:26.581,relax5
2025-04-08 11:28:31.583,anger5
2025-04-08 11:28:36.586,sadness5
2025-04-08 11:28:46.586,sadness5
